keep	question_id	topic_sim	orig_type	question	src_gold(참고)	context_head	검수사유
X	natua_yes_no_finance-6437836_k1	0.0272	yes_no	카풀 업체에 대해 적용하던 규제가 완화됐어	No	고용보험법 시행령 일부개정령(안) 입법예고 1. 개정이유 기존에 직업안정기관의 장에게 위임하던 피보험자격관리 업무를 근로복지공단에 위탁함으로써 현재 고용보험의 적용 및 보험료 부과 업무와 고용보험 피보험자격관리 업무의 이원화에 따라 나타나는 행정 비효율 및 국민 불편사항 등을 개선하려는 것임 2. 주요내용 가. 피보험자격관리 업무를 근로복지공단에 위탁(안 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6437836_k2	0.0272	yes_no	카풀 업체에 대해 적용하던 규제가 완화됐어	No	(3) 교육감의 임용권 견제 미비 교과부는 교장공모제를 확대 실시하여 교육감에 집중된 교장인사권을 단위학교로 분산하겠다고 발표하였다. 그러나 현제도는 인사권 분산에 있어 5, 6차 시범적용에 비해 큰 차이가 없다. 교육감이 교육청 심사위원회의 구성에 사실상 영향력을 행사할 수도 있다는 점에서 보면, 학운위 심사에서 상위 2인을 선정하여 추천하던 5차 시범적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6437836_k3	0.0272	yes_no	카풀 업체에 대해 적용하던 규제가 완화됐어	No	(3) 교육감의 임용권 견제 미비 교과부는 교장공모제를 확대 실시하여 교육감에 집중된 교장인사권을 단위학교로 분산하겠다고 발표하였다. 그러나 현제도는 인사권 분산에 있어 5, 6차 시범적용에 비해 큰 차이가 없다. 교육감이 교육청 심사위원회의 구성에 사실상 영향력을 행사할 수도 있다는 점에서 보면, 학운위 심사에서 상위 2인을 선정하여 추천하던 5차 시범적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6478016_k2	0.0271	yes_no	상승했던 미국 금리의 인상폭이 코로나 재유행 때문에 감소했어	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6478016_k3	0.0271	yes_no	상승했던 미국 금리의 인상폭이 코로나 재유행 때문에 감소했어	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6390518_k1	0.0271	yes_no	교육인적자원부는 다각도로 교장을 채용하고자 교장공모제 시범운영 추진계획을 준비했어	Yes	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6390518_k2	0.0271	yes_no	교육인적자원부는 다각도로 교장을 채용하고자 교장공모제 시범운영 추진계획을 준비했어	Yes	Ⅳ. 보완방안 1. 금융안정에 대한 측정지표 개발, 금융안정 책임에 관한 유관기관과의 MOU체결 및 금융안정협의기구 구성 추진 (1) 금융안정 측정지표 개발 금융안정을 측정하는 신뢰할 수 있는 측정 지표를 개발함으로써 금융안정을 위한 정책 방향 및 법적 책임을 명확하게 설정할 필요가 있다. 즉 금융 안정 측정지표를 개발하여 목표 인플레이션을 정하고 이를 달	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7459884_k3	0.027	yes_no	30대와 40대가 비수도권과 수도권의 정규직 비중이 컸던 연령층이니	Yes	○ 영업용 차량인 택시와 관련된 사업으로는 택시운영사업과 제3자 택시 예약서비스 제공사업(TPB 사업)이 있고, 영업용 차량이 아닌 일반 차량을 이용하는 승차공유 관련 사업으로는 승차공유 예약 서비스 제공사업(PHCB사업)이 있음([표 1] 참고) - 우리나라와 비교하여 설명하면 택시운영사업은 우리나라의 일반적인 택시사업과, 제3자 택시 예약서비스 제공사업	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212431_k1	0.027	yes_no	꾸준한 양질의 일자리 창출을 위해 신성장동력 산업을 키워야 할까	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212431_k2	0.027	yes_no	꾸준한 양질의 일자리 창출을 위해 신성장동력 산업을 키워야 할까	Yes	□ 소규모 사업자 외에 면허를 받아야 하는 사업자는 육상교통청에 통행 및 운전자 관련 자료를 제출하여 야 하며, 육상교통청은 위반행위나 안전사고에 관한 사업자의 보고 의무와 조치 방안 등을 포함한 사업자 준수규범을 마련할 수 있음 □ 육상교통청은 결함이 있거나 위험성이 있는 자동차 모델의 사용을 금지하는 등 필요한 경우 모든 사업자(면허가 불필요한 소규모 	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212465_k1	0.027	yes_no	오십 주로 유급 육아휴직을 늘린 국가가 캐나다일까	Yes	금융위원회와 그 소속기관 직제 시행규칙 일부개정령(안) 입법예고 1. 개정이유 신용정보회사 등의 관리 강화를 위하여 필요한 인력 1명(5급 1명)을 증원하고, 인력 관리의 효율성을 높이기 위하여 금융위원회 인력 1명(기록연구사 1명)을 금융정보분석원으로 재배정하는 것으로「금융위원회와 그 소속기관 직제」(대통령령 제00000호, 2016. 00. 00. 공포	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212465_k2	0.027	yes_no	오십 주로 유급 육아휴직을 늘린 국가가 캐나다일까	Yes	금융위원회와 그 소속기관 직제 시행규칙 일부개정령(안) 입법예고 1. 개정이유 신용정보회사 등의 관리 강화를 위하여 필요한 인력 1명(5급 1명)을 증원하고, 인력 관리의 효율성을 높이기 위하여 금융위원회 인력 1명(기록연구사 1명)을 금융정보분석원으로 재배정하는 것으로「금융위원회와 그 소속기관 직제」(대통령령 제00000호, 2016. 00. 00. 공포	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212447_k1	0.0269	yes_no	결혼한 여성 가운데 경력단절자의 비율은 29.2퍼센트일까	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212447_k2	0.0269	yes_no	결혼한 여성 가운데 경력단절자의 비율은 29.2퍼센트일까	Yes	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6390523_k1	0.0268	yes_no	서울시 몇몇 학교에서 초빙형 교장공모제를 통해 교장을 뽑았어	No	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-6390523_k2	0.0268	yes_no	서울시 몇몇 학교에서 초빙형 교장공모제를 통해 교장을 뽑았어	No	□ 제정 배경과 경과 ◦ 싱가포르에서는 기존의 택시 위주 규제 체계로는 승차공유의 등장과 스마트폰을 활용한 예약 서비스 도입 등 지점 간 여객운송(택시+승차공유)의 변화에 대응하기 어렵다는 점이 지적되면서 「지점 간 여객운송사업법 2019」를 제정하고 새로운 규제 프레임워크를 도입함 ◦ 해당 법률은 2019년 8월 싱가포르 국회를 통과하여 2020년 시행을	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7634488_k1	0.0268	yes_no	수도권에서는 고졸에서만 비정규직 비율이 높았던 거지	No	(3) 교육감의 임용권 견제 미비 교과부는 교장공모제를 확대 실시하여 교육감에 집중된 교장인사권을 단위학교로 분산하겠다고 발표하였다. 그러나 현제도는 인사권 분산에 있어 5, 6차 시범적용에 비해 큰 차이가 없다. 교육감이 교육청 심사위원회의 구성에 사실상 영향력을 행사할 수도 있다는 점에서 보면, 학운위 심사에서 상위 2인을 선정하여 추천하던 5차 시범적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7634488_k2	0.0268	yes_no	수도권에서는 고졸에서만 비정규직 비율이 높았던 거지	No	(3) 교육감의 임용권 견제 미비 교과부는 교장공모제를 확대 실시하여 교육감에 집중된 교장인사권을 단위학교로 분산하겠다고 발표하였다. 그러나 현제도는 인사권 분산에 있어 5, 6차 시범적용에 비해 큰 차이가 없다. 교육감이 교육청 심사위원회의 구성에 사실상 영향력을 행사할 수도 있다는 점에서 보면, 학운위 심사에서 상위 2인을 선정하여 추천하던 5차 시범적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7212454_k3	0.0268	yes_no	경기도에서 남자에 비해 여성의 고용률이 저조했을까	Yes	(3) 교육감의 임용권 견제 미비 교과부는 교장공모제를 확대 실시하여 교육감에 집중된 교장인사권을 단위학교로 분산하겠다고 발표하였다. 그러나 현제도는 인사권 분산에 있어 5, 6차 시범적용에 비해 큰 차이가 없다. 교육감이 교육청 심사위원회의 구성에 사실상 영향력을 행사할 수도 있다는 점에서 보면, 학운위 심사에서 상위 2인을 선정하여 추천하던 5차 시범적	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
X	natua_yes_no_finance-7462284_k3	0.0268	yes_no	여성 근로자의 비중이 많아지면 성별 고용 유지율의 차이가 더 커질까	Yes	□ 시사점 ◦ 우리나라도 싱가포르의 정책 사례를 참고하여 ① 스마트폰 애플리케이션을 활용한 서비스 도입 등 여객운송 산업에서 지금까지 나타난 변화에 대응하고 자율주행자동차의 등장 등 앞으로 다가올 더 큰 변화에 효과적으로 대응할 수 있도록 새로운 여객운송 정책 체계를 마련하고 ② 그 과정에서 정책 당사자의 소통과 협력을 통하여 정책 수립의 효율성 및 신뢰성	분야 상이/상식성/중복 (1차 판정 기준 동일 적용)
